PC1,PC2,PC3,PC4,PC5,PC6,PC7,sex___1,sex___2
1.035768754272586,-0.767905864534464,0.874265273477309,0.2947652964447893,-0.46350032079967973,0.4252968866406299,0.22205733250041432,0.0,1.0
1.058362464209576,1.3698983021182292,-1.5609358805498483,0.35031581393299505,0.7949352567104785,-1.2752093662430641,0.16994948954505373,0.0,1.0
-0.42391250252459395,-0.6728762457457428,0.4895033893695911,0.9121801755813598,-0.12374419461039607,-0.6308901906764018,0.8746739091761493,0.0,1.0
0.850003433623996,-0.2648903379601287,-1.1093373798571668,-0.8857404681336163,-0.5150390517227555,0.5959476056083748,-0.5356828539918153,1.0,0.0
-1.6621492731038972,3.8787060933631072,0.287365319821978,-1.0730536483033328,1.5913100690164999,0.14484537730073924,-0.9289150961733468,1.0,0.0
